date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-09-08,71.12,0.0,6.12,6.12,71.12,0.0,6.12,6.12,GOOGLE_WN3,20260908_18,
2026-09-09,72.02,0.0,7.02,7.02,72.02,0.0,7.02,7.02,GOOGLE_WN3,20260908_18,
2026-09-10,72.83,0.0,7.83,7.83,72.83,0.0,7.83,7.83,GOOGLE_WN3,20260908_18,
2026-09-11,73.12,0.0,8.12,8.12,73.12,0.0,8.12,8.12,GOOGLE_WN3,20260908_18,
2026-09-12,73.12,0.0,8.12,8.12,73.12,0.0,8.12,8.12,GOOGLE_WN3,20260908_18,
2026-09-13,73.05,0.0,8.05,8.05,73.05,0.0,8.05,8.05,GOOGLE_WN3,20260908_18,
2026-09-14,73.03,0.0,8.03,8.03,73.03,0.0,8.03,8.03,GOOGLE_WN3,20260908_18,
2026-09-15,72.6,0.0,7.6,7.6,72.6,0.0,7.6,7.6,GOOGLE_WN3,20260908_18,
2026-09-16,71.91,0.0,6.91,6.91,71.91,0.0,6.91,6.91,GOOGLE_WN3,20260908_18,
2026-09-17,71.48,0.0,6.48,6.48,71.48,0.0,6.48,6.48,GOOGLE_WN3,20260908_18,
2026-09-18,70.82,0.0,5.82,5.82,70.82,0.0,5.82,5.82,GOOGLE_WN3,20260908_18,
2026-09-19,70.37,0.0,5.37,5.37,70.37,0.0,5.37,5.37,GOOGLE_WN3,20260908_18,
2026-09-20,69.79,0.0,4.79,4.79,69.79,0.0,4.79,4.79,GOOGLE_WN3,20260908_18,
2026-09-21,69.42,0.0,4.42,4.42,69.42,0.0,4.42,4.42,GOOGLE_WN3,20260908_18,
2026-09-22,69.41,0.0,4.41,4.41,69.41,0.0,4.41,4.41,GOOGLE_WN3,20260908_18,
