date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-09-08,71.31,0.0,6.31,6.31,71.31,0.0,6.31,6.31,GOOGLE_WN3,20260908_06,
2026-09-09,72.09,0.0,7.09,7.09,72.09,0.0,7.09,7.09,GOOGLE_WN3,20260908_06,
2026-09-10,72.56,0.0,7.56,7.56,72.56,0.0,7.56,7.56,GOOGLE_WN3,20260908_06,
2026-09-11,72.85,0.0,7.85,7.85,72.85,0.0,7.85,7.85,GOOGLE_WN3,20260908_06,
2026-09-12,73.21,0.0,8.21,8.21,73.21,0.0,8.21,8.21,GOOGLE_WN3,20260908_06,
2026-09-13,73.44,0.0,8.44,8.44,73.44,0.0,8.44,8.44,GOOGLE_WN3,20260908_06,
2026-09-14,73.47,0.0,8.47,8.47,73.47,0.0,8.47,8.47,GOOGLE_WN3,20260908_06,
2026-09-15,72.94,0.0,7.94,7.94,72.94,0.0,7.94,7.94,GOOGLE_WN3,20260908_06,
2026-09-16,72.47,0.0,7.47,7.47,72.47,0.0,7.47,7.47,GOOGLE_WN3,20260908_06,
2026-09-17,71.46,0.0,6.46,6.46,71.46,0.0,6.46,6.46,GOOGLE_WN3,20260908_06,
2026-09-18,70.79,0.0,5.79,5.79,70.79,0.0,5.79,5.79,GOOGLE_WN3,20260908_06,
2026-09-19,70.34,0.0,5.34,5.34,70.34,0.0,5.34,5.34,GOOGLE_WN3,20260908_06,
2026-09-20,69.58,0.0,4.58,4.58,69.58,0.0,4.58,4.58,GOOGLE_WN3,20260908_06,
2026-09-21,69.54,0.0,4.54,4.54,69.54,0.0,4.54,4.54,GOOGLE_WN3,20260908_06,
2026-09-22,69.23,0.0,4.23,4.23,69.23,0.0,4.23,4.23,GOOGLE_WN3,20260908_06,
