date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-07-26,77.1975,0.0,12.197500000000002,12.197500000000002,76.4225,0.0,11.4225,11.4225,ECMWF,20260725_12,0.0
2026-07-27,77.5375,0.0,12.5375,12.5375,78.4075,0.0,13.4075,13.4075,ECMWF,20260725_12,0.0
2026-07-28,77.1575,0.0,12.1575,12.1575,76.76750000000001,0.0,11.7675,11.7675,ECMWF,20260725_12,0.0
2026-07-29,76.65,0.0,11.65,11.65,74.1075,0.0,9.1075,9.1075,ECMWF,20260725_12,0.0
2026-07-30,76.45,0.0,11.45,11.45,73.785,0.0,8.785,8.785,ECMWF,20260725_12,0.0
2026-07-31,76.8425,0.0,11.8425,11.8425,74.3375,0.0,9.3375,9.3375,ECMWF,20260725_12,0.0
2026-08-01,77.28,0.0,12.28,12.28,75.215,0.0,10.215,10.215,ECMWF,20260725_12,0.0
2026-08-02,76.95,0.0,11.95,11.95,76.29,0.0,11.29,11.29,ECMWF,20260725_12,0.0
2026-08-03,76.43,0.0,11.43,11.43,76.78,0.0,11.78,11.78,ECMWF,20260725_12,0.0
2026-08-04,76.3075,0.0,11.3075,11.3075,77.705,0.0,12.705,12.705,ECMWF,20260725_12,0.0
2026-08-05,76.4125,0.0,11.4125,11.4125,77.375,0.0,12.375,12.375,ECMWF,20260725_12,0.0
2026-08-06,76.4475,0.0,11.4475,11.4475,76.78999999999999,0.0,11.79,11.79,ECMWF,20260725_12,0.0
2026-08-07,76.89,0.0,11.89,11.89,76.9525,0.0,11.9525,11.9525,ECMWF,20260725_12,0.0
2026-08-08,77.0525,0.0,12.0525,12.0525,77.62,0.0,12.62,12.62,ECMWF,20260725_12,0.0
2026-08-09,75.44333333333333,0.0,10.443333333333332,10.443333333333332,75.84666666666668,0.0,10.846666666666666,10.846666666666666,ECMWF,20260725_12,0.0
